CurveName,Tenor,NPV,Duration,Convexity
FITTED_EXPONENTIAL_SPLINES:FLAT_ZERO,10 Years,106.087394,8.053387,74.151637
FITTED_EXPONENTIAL_SPLINES:FLAT_ZERO,20 Years,100.632190,12.627396,209.053393
FITTED_EXPONENTIAL_SPLINES:FLAT_ZERO,30 Years,89.759141,13.755041,284.859034
FITTED_EXPONENTIAL_SPLINES:CONSTANT_ZERO,5 Years,104.136790,4.498033,21.595373
FITTED_EXPONENTIAL_SPLINES:CONSTANT_ZERO,10 Years,106.087394,8.053387,74.151637
FITTED_EXPONENTIAL_SPLINES:CONSTANT_ZERO,20 Years,100.632190,12.627396,209.053393
FITTED_EXPONENTIAL_SPLINES:CONSTANT_ZERO,30 Years,90.470424,13.882795,289.695830
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_ZERO,5 Years,104.136790,4.498033,21.595373
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_ZERO,10 Years,106.087394,8.053387,74.151637
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_ZERO,20 Years,100.632190,12.627396,209.053393
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_ZERO,30 Years,89.764459,13.756003,284.895480
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_ZERO,5 Years,104.136790,4.498033,21.595373
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_ZERO,10 Years,106.087394,8.053387,74.151637
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_ZERO,20 Years,100.632190,12.627396,209.053393
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_ZERO,30 Years,89.942761,13.788214,286.114994
